Lable,AccX1,AccY1,AccZ1,GyrX1,GyrY1,GyrZ1,AccX2,AccY2,AccZ2,GyrX2,GyrY2,GyrZ2,AccX3,AccY3,AccZ3,GyrX3,GyrY3,GyrZ3,AccX4,AccY4,AccZ4,GyrX4,GyrY4,GyrZ4,AccX5,AccY5,AccZ5,GyrX5,GyrY5,GyrZ5,AccX6,AccY6,AccZ6,GyrX6,GyrY6,GyrZ6,AccX7,AccY7,AccZ7,GyrX7,GyrY7,GyrZ7,AccX8,AccY8,AccZ8,GyrX8,GyrY8,GyrZ8,AccX9,AccY9,AccZ9,GyrX9,GyrY9,GyrZ9,AccX10,AccY10,AccZ10,GyrX10,GyrY10,GyrZ10,AccX11,AccY11,AccZ11,GyrX11,GyrY11,GyrZ11,AccX12,AccY12,AccZ12,GyrX12,GyrY12,GyrZ12,AccX13,AccY13,AccZ13,GyrX13,GyrY13,GyrZ13,AccX14,AccY14,AccZ14,GyrX14,GyrY14,GyrZ14,AccX15,AccY15,AccZ15,GyrX15,GyrY15,GyrZ15,AccX16,AccY16,AccZ16,GyrX16,GyrY16,GyrZ16,AccX17,AccY17,AccZ17,GyrX17,GyrY17,GyrZ17,AccX18,AccY18,AccZ18,GyrX18,GyrY18,GyrZ18,AccX19,AccY19,AccZ19,GyrX19,GyrY19,GyrZ19,AccX20,AccY20,AccZ20,GyrX20,GyrY20,GyrZ20,AccX21,AccY21,AccZ21,GyrX21,GyrY21,GyrZ21,AccX22,AccY22,AccZ22,GyrX22,GyrY22,GyrZ22,AccX23,AccY23,AccZ23,GyrX23,GyrY23,GyrZ23,AccX24,AccY24,AccZ24,GyrX24,GyrY24,GyrZ24,AccX25,AccY25,AccZ25,GyrX25,GyrY25,GyrZ25,AccX26,AccY26,AccZ26,GyrX26,GyrY26,GyrZ26,AccX27,AccY27,AccZ27,GyrX27,GyrY27,GyrZ27,AccX28,AccY28,AccZ28,GyrX28,GyrY28,GyrZ28,AccX29,AccY29,AccZ29,GyrX29,GyrY29,GyrZ29,AccX30,AccY30,AccZ30,GyrX30,GyrY30,GyrZ30
idle,-26,99,-245,-7,7,-24,-27,101,-248,24,21,-17,-25,99,-247,21,19,-11,-26,97,-247,23,9,-4,-25,99,-245,13,12,-16,-24,99,-248,10,10,-14,-26,99,-246,-1,24,-12,-25,98,-245,-6,6,-13,-27,95,-246,15,17,-25,-24,100,-247,26,1,-12,-27,99,-248,20,14,-19,-26,98,-246,6,14,-10,-25,99,-247,5,11,-10,-25,99,-246,11,19,-16,-25,98,-246,0,5,-7,-25,98,-247,9,7,-20,-28,97,-248,5,17,-24,-26,100,-249,18,10,-7,-25,98,-247,0,16,-21,-26,99,-247,30,12,-7,-27,99,-244,5,18,-19,-26,100,-247,10,22,-13,-26,98,-247,18,23,-17,-25,97,-247,11,20,-24,-25,99,-247,13,17,-27,-24,98,-248,16,13,-23,-25,100,-247,23,17,-15,-25,98,-245,29,20,-13,-25,98,-246,15,11,-12,-24,100,-245,15,10,-11
idle,-25,100,-245,9,22,-22,-26,99,-247,-13,-1,-14,-26,100,-248,11,13,-4,-24,99,-246,2,4,-9,-25,98,-248,-7,14,-8,-26,96,-245,15,15,-6,-24,98,-244,22,23,-14,-25,101,-249,33,13,-11,-23,98,-246,12,6,-21,-26,97,-248,1,25,-28,-24,99,-247,17,15,-22,-25,100,-246,7,22,-17,-26,100,-246,5,19,-6,-26,99,-245,9,10,-7,-24,99,-246,3,17,-19,-24,95,-243,29,11,-25,-24,101,-248,17,9,-21,-27,99,-247,10,22,-13,-26,101,-245,9,10,-9,-25,101,-246,0,14,-9,-26,96,-246,-5,8,-8,-24,97,-247,11,18,-14,-24,97,-248,16,12,-15,-25,98,-246,10,16,-20,-26,100,-247,20,19,-20,-23,100,-248,8,8,-3,-26,99,-244,-11,19,-22,-25,97,-249,9,17,-23,-25,97,-248,24,20,-18,-24,98,-246,19,18,-9
idle,-27,98,-243,20,19,-21,-23,101,-247,16,1,-18,-26,100,-248,16,20,-14,-24,98,-247,0,14,-13,-25,98,-247,8,23,-15,-24,94,-246,7,17,-21,-23,99,-247,27,5,-9,-26,100,-247,17,11,-10,-25,99,-245,11,22,-14,-25,97,-248,10,12,-20,-24,99,-247,17,11,-14,-25,98,-248,15,20,-20,-25,98,-248,2,25,-25,-25,98,-248,1,26,-21,-23,98,-245,17,20,-13,-26,99,-245,26,11,-14,-25,101,-247,14,4,-9,-25,99,-246,2,11,-11,-25,99,-247,6,7,-14,-24,100,-249,11,25,-15,-25,98,-248,1,19,-17,-23,99,-246,14,12,-15,-25,98,-248,15,12,-13,-24,98,-247,18,14,-18,-24,99,-245,27,16,-18,-23,100,-246,11,10,-14,-24,100,-245,16,10,-13,-24,99,-247,4,19,-16,-25,98,-248,-2,17,-16,-24,97,-247,14,20,-21
idle,-24,97,-246,9,9,-25,-22,100,-247,25,8,-18,-26,98,-247,23,15,-14,-24,100,-244,9,20,-14,-25,100,-245,1,19,-13,-25,97,-246,6,6,-11,-24,98,-248,12,14,-16,-24,97,-248,8,22,-22,-24,97,-248,12,19,-15,-22,98,-245,8,10,-13,-24,99,-245,6,17,-24,-23,100,-246,11,14,-14,-23,99,-248,4,12,-15,-25,97,-247,21,10,-8,-24,100,-242,28,14,-17,-23,100,-246,9,7,-17,-24,100,-249,0,16,-16,-24,99,-246,2,23,-20,-24,101,-245,22,11,-3,-24,99,-246,10,3,-5,-23,101,-247,6,4,-11,-23,96,-249,2,5,-10,-24,96,-248,3,18,-18,-25,98,-247,15,30,-26,-24,99,-246,16,16,-22,-25,100,-247,21,22,-17,-23,100,-245,12,19,-15,-24,103,-247,23,14,-5,-23,99,-246,14,17,-15,-24,97,-244,12,1,-14
idle,-23,102,-247,19,10,-20,-24,99,-248,3,15,-20,-23,99,-248,4,18,-13,-25,97,-245,21,26,-14,-24,101,-245,9,15,-13,-24,99,-245,18,16,-7,-24,99,-246,9,7,-9,-22,100,-246,15,20,-14,-22,101,-247,29,10,-9,-24,98,-246,-1,17,-13,-24,99,-245,24,11,-10,-24,100,-246,11,10,-13,-23,101,-247,8,20,-15,-22,101,-245,9,26,-15,-23,98,-247,1,26,-28,-22,100,-246,18,17,-16,-23,97,-248,21,11,-12,-21,98,-248,-1,24,-26,-23,100,-246,18,17,-13,-21,100,-246,4,19,-10,-23,100,-245,19,11,-2,-22,98,-246,9,10,-8,-21,99,-248,7,16,-12,-22,97,-247,4,15,-15,-22,99,-248,17,16,-16,-21,101,-246,6,12,-15,-23,99,-247,6,14,-18,-22,98,-247,9,27,-20,-21,100,-243,24,10,-15,-21,100,-245,21,1,-10
idle,-24,99,-247,15,16,-14,-23,98,-245,15,23,-17,-22,100,-247,6,15,-11,-23,97,-247,4,15,-14,-20,100,-246,5,10,-9,-22,99,-246,8,9,-14,-23,98,-247,13,13,-17,-21,100,-247,22,12,-19,-22,99,-246,16,9,-13,-23,99,-248,15,13,-14,-22,101,-246,9,14,-14,-20,101,-246,68,2,-1,-22,95,-246,3,14,-14,-24,97,-246,17,2,-15,-22,100,-249,7,6,-8,-23,97,-250,2,19,-15,-22,96,-248,-2,11,-11,-21,99,-248,18,21,-10,-23,96,-248,-12,15,-28,-19,98,-249,3,12,-23,-22,97,-248,23,14,-13,-24,98,-248,11,36,-32,-22,99,-246,24,25,-16,-22,97,-248,4,25,-18,-23,100,-249,10,26,-4,-21,91,-248,-16,32,-11,-21,98,-248,13,31,-11,-21,98,-244,21,38,-19,-22,98,-244,12,23,-24,-19,99,-247,11,13,-23
idle,-20,101,-248,16,16,-11,-20,99,-248,6,21,-10,-22,95,-246,23,18,-11,-17,99,-246,5,9,-12,-21,98,-249,19,4,-3,-21,97,-248,-3,17,-23,-19,99,-246,7,20,-12,-20,97,-247,6,18,-13,-18,99,-245,9,8,-6,-21,98,-247,13,4,-8,-17,95,-247,4,8,-6,-20,96,-248,8,4,-15,-18,98,-248,8,18,-18,-20,96,-247,16,12,-15,-20,97,-248,14,5,-17,-20,99,-247,42,12,-18,-19,99,-247,5,12,-23,-19,99,-248,26,6,-13,-22,98,-248,25,26,-19,-21,97,-247,-14,23,-19,-19,98,-245,21,20,-11,-21,100,-245,8,10,-16,-20,97,-248,7,3,-5,-20,97,-247,7,13,-16,-18,95,-248,7,15,-17,-21,95,-246,32,10,-20,-20,99,-249,29,2,-16,-20,97,-249,15,17,-16,-20,97,-249,6,12,-15,-19,100,-249,15,15,-14
idle,-21,96,-245,-6,23,-18,-20,97,-248,15,16,-10,-19,97,-248,9,20,-10,-19,100,-248,-4,23,-21,-21,96,-246,-6,39,-29,-19,96,-245,33,35,-34,-15,101,-249,22,17,-14,-22,96,-248,4,20,-14,-16,96,-247,23,20,-7,-17,97,-245,11,16,-11,-17,97,-246,19,14,-15,-18,97,-249,27,1,-8,-19,98,-248,26,17,-15,-19,99,-247,9,19,-18,-19,98,-248,3,32,-22,-17,97,-247,-7,18,-21,-16,98,-247,5,19,-9,-16,96,-248,16,22,-9,-16,95,-248,14,30,-9,-19,97,-247,17,24,1,-17,101,-246,6,28,4,-14,99,-246,-17,3,4,-16,92,-250,-8,-4,2,-17,96,-250,9,18,-18,-14,98,-246,20,10,-20,-14,96,-245,19,-5,-27,-16,101,-250,43,-10,-15,-20,101,-248,19,19,-19,-18,99,-248,-1,18,-24,-17,100,-245,4,21,-16
idle,-17,99,-245,-2,16,-26,-16,99,-246,16,4,-20,-19,97,-249,11,16,-20,-16,100,-247,9,12,-11,-17,99,-246,18,8,-9,-18,100,-246,-3,3,-4,-17,98,-250,-6,14,-9,-17,97,-249,8,22,-6,-15,97,-245,-4,16,-16,-18,99,-245,21,12,-19,-17,97,-248,7,-6,-18,-18,100,-249,24,17,-15,-17,99,-247,12,21,-23,-17,99,-246,9,25,-28,-17,97,-246,25,19,-26,-16,98,-246,14,12,-24,-16,100,-250,12,7,-9,-18,99,-248,4,19,-13,-16,99,-247,-2,18,-19,-17,96,-247,-5,16,-17,-15,99,-246,12,11,-10,-17,98,-248,14,3,-12,-17,98,-249,6,13,-24,-16,102,-247,15,20,-19,-18,98,-243,29,7,-11,-16,101,-247,14,-7,-19,-18,98,-248,17,9,-15,-19,98,-247,4,17,-17,-17,100,-247,2,16,-16,-18,97,-247,1,4,-6
idle,-15,99,-247,3,20,-19,-16,100,-245,20,11,-14,-17,98,-247,15,12,-19,-17,100,-248,23,15,-9,-18,98,-247,-10,16,-21,-15,97,-247,1,22,-21,-14,97,-248,13,26,-28,-16,99,-246,18,24,-19,-15,99,-247,10,25,-19,-16,100,-244,44,22,-17,-17,100,-246,0,4,-16,-17,100,-250,8,9,-7,-15,98,-247,10,3,-10,-17,98,-250,-6,22,-19,-15,96,-246,16,36,-26,-16,100,-246,22,6,-6,-16,97,-246,5,9,-16,-16,100,-248,1,5,-11,-16,99,-249,0,13,-13,-16,99,-246,20,19,-12,-17,99,-245,16,20,-14,-17,97,-249,21,18,-19,-18,100,-247,18,17,-24,-15,101,-245,17,10,-15,-17,97,-246,40,15,-18,-14,100,-247,-1,-1,-25,-18,98,-248,25,6,-8,-17,99,-249,6,16,-12,-16,96,-250,-3,23,-16,-15,97,-246,11,12,-12
