Lable,AccX1,AccY1,AccZ1,GyrX1,GyrY1,GyrZ1,AccX2,AccY2,AccZ2,GyrX2,GyrY2,GyrZ2,AccX3,AccY3,AccZ3,GyrX3,GyrY3,GyrZ3,AccX4,AccY4,AccZ4,GyrX4,GyrY4,GyrZ4,AccX5,AccY5,AccZ5,GyrX5,GyrY5,GyrZ5,AccX6,AccY6,AccZ6,GyrX6,GyrY6,GyrZ6,AccX7,AccY7,AccZ7,GyrX7,GyrY7,GyrZ7,AccX8,AccY8,AccZ8,GyrX8,GyrY8,GyrZ8,AccX9,AccY9,AccZ9,GyrX9,GyrY9,GyrZ9,AccX10,AccY10,AccZ10,GyrX10,GyrY10,GyrZ10,AccX11,AccY11,AccZ11,GyrX11,GyrY11,GyrZ11,AccX12,AccY12,AccZ12,GyrX12,GyrY12,GyrZ12,AccX13,AccY13,AccZ13,GyrX13,GyrY13,GyrZ13,AccX14,AccY14,AccZ14,GyrX14,GyrY14,GyrZ14,AccX15,AccY15,AccZ15,GyrX15,GyrY15,GyrZ15,AccX16,AccY16,AccZ16,GyrX16,GyrY16,GyrZ16,AccX17,AccY17,AccZ17,GyrX17,GyrY17,GyrZ17,AccX18,AccY18,AccZ18,GyrX18,GyrY18,GyrZ18,AccX19,AccY19,AccZ19,GyrX19,GyrY19,GyrZ19,AccX20,AccY20,AccZ20,GyrX20,GyrY20,GyrZ20,AccX21,AccY21,AccZ21,GyrX21,GyrY21,GyrZ21,AccX22,AccY22,AccZ22,GyrX22,GyrY22,GyrZ22,AccX23,AccY23,AccZ23,GyrX23,GyrY23,GyrZ23,AccX24,AccY24,AccZ24,GyrX24,GyrY24,GyrZ24,AccX25,AccY25,AccZ25,GyrX25,GyrY25,GyrZ25,AccX26,AccY26,AccZ26,GyrX26,GyrY26,GyrZ26,AccX27,AccY27,AccZ27,GyrX27,GyrY27,GyrZ27,AccX28,AccY28,AccZ28,GyrX28,GyrY28,GyrZ28,AccX29,AccY29,AccZ29,GyrX29,GyrY29,GyrZ29,AccX30,AccY30,AccZ30,GyrX30,GyrY30,GyrZ30
up,-16,68,-261,-6,3,-17,-17,68,-260,8,11,-7,-16,65,-261,-23,14,-7,-14,67,-255,50,16,-3,-13,65,-258,1,11,-16,-9,72,-286,-45,38,-37,1,115,-364,-132,303,30,5,107,-375,-129,741,230,7,87,-324,146,981,321,5,68,-202,408,1012,417,19,23,-133,335,688,262,38,11,-128,118,145,85,33,14,-129,-155,-16,-255,56,56,-177,-275,-522,-278,39,68,-224,104,-798,-288,31,65,-272,-5,-784,-330,24,87,-313,-66,-657,-269,33,102,-313,24,-363,-218,7,95,-306,-109,-222,-111,-7,93,-284,-39,-77,-60,-11,86,-267,75,-11,-19,-11,75,-259,62,25,-10,-11,71,-253,-23,29,-19,-13,74,-251,-1,26,-26,-12,71,-252,15,17,-21,-13,72,-254,-13,10,-31,-11,70,-258,-11,3,-31,-12,78,-254,16,1,-24,-9,72,-258,-17,11,-35,-11,76,-257,7,-6,-14
up,-12,72,-257,24,13,-13,-15,72,-254,21,15,-15,-14,75,-251,0,6,-23,-13,73,-256,13,2,-16,-14,78,-261,-13,10,-6,9,87,-334,-12,89,-35,7,114,-384,-268,469,33,9,138,-351,33,855,275,5,75,-269,374,1035,499,16,42,-159,569,943,494,38,6,-148,159,568,244,35,25,-134,-100,233,-55,59,37,-140,41,-40,-305,50,51,-158,-169,-468,-261,30,39,-211,-218,-739,-416,30,54,-282,-152,-869,-441,17,79,-311,-96,-810,-283,-11,114,-309,77,-461,-49,-1,91,-310,-50,-317,-80,-1,72,-303,-58,-118,-32,-4,74,-279,-18,-30,6,-12,66,-269,24,31,-10,-7,63,-258,57,22,-7,-10,69,-255,43,18,-16,-10,63,-254,-5,15,-27,-10,70,-256,-13,7,-35,-7,71,-259,57,12,-22,-12,73,-254,3,15,-24,-7,67,-257,-31,8,-15,-13,66,-260,-12,11,-23
up,-8,68,-259,-5,10,-15,-9,70,-256,43,11,-8,-10,72,-254,19,16,-13,-6,68,-260,34,31,-22,-11,74,-268,5,36,-29,10,96,-334,-57,161,-40,8,107,-376,-183,527,143,5,112,-347,-432,936,263,4,101,-258,22,1123,522,22,58,-180,227,900,535,57,22,-155,274,562,234,58,37,-138,41,298,17,62,45,-131,82,-79,-159,54,44,-154,-29,-488,-242,36,51,-179,269,-825,-302,21,45,-233,-160,-979,-364,6,65,-306,-1,-1031,-291,16,87,-356,-162,-847,-278,-1,86,-360,21,-360,-56,-13,56,-295,205,-45,-66,0,67,-261,-98,10,-137,-6,73,-256,66,-31,-40,-13,66,-259,-29,-19,-26,-12,68,-262,1,-10,-14,-11,67,-262,-27,10,-16,-13,58,-261,-30,18,-27,-10,65,-258,-49,29,-40,-8,69,-260,-18,8,-6,-9,68,-259,14,30,-10,-14,67,-256,47,25,-10
up,-12,61,-256,-44,25,-23,-10,65,-254,14,18,-26,-9,67,-258,-6,-13,-37,-9,69,-258,20,-8,-16,-9,71,-264,-30,-2,-17,8,90,-348,-265,105,-47,4,137,-390,-357,524,147,-7,115,-346,-164,983,301,11,81,-257,-309,1139,345,32,70,-183,61,908,517,41,49,-163,308,600,411,57,33,-153,153,397,89,66,38,-121,179,-13,-87,81,41,-149,-154,-457,-234,38,71,-169,174,-805,-302,35,40,-252,259,-987,-361,36,66,-313,140,-991,-349,24,83,-337,45,-720,-210,3,71,-337,183,-452,-62,1,84,-309,-106,-192,-9,-10,74,-291,44,-74,-4,-10,66,-271,50,16,18,-12,65,-257,4,63,-11,-5,63,-250,21,37,-20,-8,60,-250,-52,8,-47,-7,66,-254,8,-14,-43,-9,63,-261,35,-44,-45,-9,72,-264,7,-16,-25,-13,66,-264,35,28,-16,-12,66,-259,-12,27,-12
up,-12,66,-249,78,23,3,-8,65,-256,-73,-15,-10,-9,64,-256,47,25,-15,-9,64,-257,7,5,-24,-11,65,-261,7,18,-28,-9,69,-266,-11,25,-14,8,80,-330,-127,124,-51,18,116,-401,-169,546,106,-1,118,-380,-368,919,310,-15,74,-284,331,1452,569,5,18,-143,449,1195,503,42,11,-62,334,680,164,56,13,-81,-11,35,-124,72,30,-129,-246,-451,-424,63,56,-174,-110,-1010,-297,40,36,-287,-34,-1195,-339,23,82,-337,-204,-869,-333,31,87,-356,59,-668,-150,6,75,-331,-28,-333,24,12,58,-306,21,-127,-30,3,70,-279,56,-18,-21,-3,58,-263,127,23,4,0,68,-255,49,22,-15,0,66,-254,-10,13,-39,-2,65,-257,-65,2,-17,-4,62,-260,-18,-3,-11,-1,64,-258,26,1,-21,2,69,-260,40,12,-10,1,63,-261,27,7,-18,-1,66,-260,22,13,-11
