Lable,AccX1,AccY1,AccZ1,GyrX1,GyrY1,GyrZ1,AccX2,AccY2,AccZ2,GyrX2,GyrY2,GyrZ2,AccX3,AccY3,AccZ3,GyrX3,GyrY3,GyrZ3,AccX4,AccY4,AccZ4,GyrX4,GyrY4,GyrZ4,AccX5,AccY5,AccZ5,GyrX5,GyrY5,GyrZ5,AccX6,AccY6,AccZ6,GyrX6,GyrY6,GyrZ6,AccX7,AccY7,AccZ7,GyrX7,GyrY7,GyrZ7,AccX8,AccY8,AccZ8,GyrX8,GyrY8,GyrZ8,AccX9,AccY9,AccZ9,GyrX9,GyrY9,GyrZ9,AccX10,AccY10,AccZ10,GyrX10,GyrY10,GyrZ10,AccX11,AccY11,AccZ11,GyrX11,GyrY11,GyrZ11,AccX12,AccY12,AccZ12,GyrX12,GyrY12,GyrZ12,AccX13,AccY13,AccZ13,GyrX13,GyrY13,GyrZ13,AccX14,AccY14,AccZ14,GyrX14,GyrY14,GyrZ14,AccX15,AccY15,AccZ15,GyrX15,GyrY15,GyrZ15,AccX16,AccY16,AccZ16,GyrX16,GyrY16,GyrZ16,AccX17,AccY17,AccZ17,GyrX17,GyrY17,GyrZ17,AccX18,AccY18,AccZ18,GyrX18,GyrY18,GyrZ18,AccX19,AccY19,AccZ19,GyrX19,GyrY19,GyrZ19,AccX20,AccY20,AccZ20,GyrX20,GyrY20,GyrZ20,AccX21,AccY21,AccZ21,GyrX21,GyrY21,GyrZ21,AccX22,AccY22,AccZ22,GyrX22,GyrY22,GyrZ22,AccX23,AccY23,AccZ23,GyrX23,GyrY23,GyrZ23,AccX24,AccY24,AccZ24,GyrX24,GyrY24,GyrZ24,AccX25,AccY25,AccZ25,GyrX25,GyrY25,GyrZ25,AccX26,AccY26,AccZ26,GyrX26,GyrY26,GyrZ26,AccX27,AccY27,AccZ27,GyrX27,GyrY27,GyrZ27,AccX28,AccY28,AccZ28,GyrX28,GyrY28,GyrZ28,AccX29,AccY29,AccZ29,GyrX29,GyrY29,GyrZ29,AccX30,AccY30,AccZ30,GyrX30,GyrY30,GyrZ30
idle,-6,115,-239,12,12,-15,-6,115,-239,10,10,-13,-6,115,-239,9,13,-14,-6,115,-239,11,14,-14,-6,115,-239,8,13,-14,-6,114,-239,12,12,-11,-6,115,-239,7,8,-11,-6,114,-239,9,12,-12,-6,115,-239,13,12,-11,-6,115,-239,8,11,-11,-6,115,-238,7,10,-13,-5,115,-239,12,12,-13,-6,115,-239,14,14,-11,-5,115,-239,9,12,-12,-5,114,-238,8,15,-14,-5,114,-239,10,14,-14,-5,115,-238,10,13,-15,-5,115,-239,10,10,-13,-5,115,-239,8,14,-17,-5,115,-239,11,14,-13,-5,115,-239,5,13,-15,-6,115,-239,10,12,-12,-6,115,-239,7,15,-13,-5,115,-239,8,14,-13,-6,115,-239,10,16,-13,-5,115,-239,9,13,-12,-5,115,-239,12,14,-10,-5,114,-239,9,13,-13,-5,115,-239,10,14,-13,-5,115,-239,10,12,-13
idle,-5,115,-239,12,14,-13,-5,116,-238,10,12,-12,-5,115,-238,7,13,-13,-5,115,-238,9,11,-13,-5,115,-238,6,11,-16,-5,116,-239,10,12,-12,-5,115,-238,7,12,-13,-5,115,-239,7,12,-13,-5,115,-238,11,14,-13,-4,115,-239,3,11,-15,-5,115,-239,11,14,-14,-5,115,-238,10,11,-14,-5,115,-238,10,14,-14,-5,115,-239,10,13,-12,-5,115,-239,6,12,-14,-5,115,-239,6,12,-13,-5,115,-239,8,14,-15,-5,115,-239,7,14,-15,-5,115,-239,9,12,-16,-5,116,-239,6,12,-16,-5,115,-239,13,15,-15,-5,116,-239,5,9,-15,-6,117,-238,11,16,-11,-5,115,-238,9,11,-12,-5,116,-238,10,8,-12,-5,115,-239,7,10,-16,-5,116,-239,9,14,-18,-5,116,-239,8,13,-14,-5,116,-239,4,14,-14,-5,115,-239,9,14,-10
idle,-5,115,-239,2,11,-13,-4,116,-239,4,11,-13,-5,114,-239,5,7,-15,-5,116,-240,11,10,-13,-5,115,-239,9,13,-13,-5,116,-239,5,10,-14,-5,115,-239,8,13,-13,-5,116,-239,5,12,-14,-5,116,-239,11,11,-10,-5,116,-239,7,13,-12,-5,115,-239,5,12,-11,-4,115,-239,7,12,-11,-4,115,-239,7,10,-12,-5,115,-239,11,13,-12,-5,116,-239,9,10,-12,-4,115,-239,10,11,-12,-4,115,-239,8,10,-13,-5,116,-239,13,13,-10,-5,115,-239,9,13,-13,-4,116,-239,5,11,-12,-4,116,-239,13,14,-9,-4,116,-238,10,13,-11,-4,116,-239,8,11,-12,-4,115,-239,6,13,-14,-4,116,-239,8,16,-12,-4,116,-238,8,15,-11,-4,115,-238,9,14,-13,-4,115,-238,8,11,-14,-4,115,-238,7,10,-15,-4,115,-239,7,10,-16
idle,-4,116,-239,9,7,-13,-4,116,-239,8,13,-13,-4,115,-239,9,14,-13,-4,115,-239,7,12,-12,-4,115,-238,11,13,-13,-4,116,-238,7,10,-13,-4,115,-238,11,12,-12,-4,116,-238,10,13,-13,-4,116,-238,8,14,-11,-4,116,-238,3,13,-12,-4,115,-238,8,16,-9,-4,116,-238,7,13,-11,-4,115,-239,8,18,-9,-3,114,-237,6,15,-10,-4,115,-238,8,13,-10,-3,114,-239,9,14,-15,-3,114,-239,8,14,-16,-3,114,-239,15,15,-14,-3,115,-239,7,17,-17,-3,114,-240,12,18,-14,-3,115,-239,10,20,-13,-2,114,-239,1,18,-16,-2,114,-239,6,15,-13,-2,114,-240,9,16,-15,-2,114,-239,8,14,-13,-2,114,-239,5,14,-14,-2,113,-239,7,15,-15,-2,115,-240,9,13,-11,-3,114,-240,7,15,-11,-2,114,-239,4,18,-15
idle,-2,114,-239,10,16,-13,-2,114,-239,7,13,-12,-2,114,-240,3,10,-11,-2,114,-239,9,16,-12,-2,114,-239,12,13,-10,-2,114,-239,9,13,-12,-2,114,-239,7,15,-13,-2,114,-239,12,16,-11,-2,114,-239,2,16,-17,-2,113,-239,11,14,-15,-2,115,-239,6,11,-13,-2,114,-239,5,14,-17,-2,114,-240,5,10,-14,-2,115,-240,8,14,-15,-1,115,-239,7,14,-16,-2,114,-239,8,13,-15,-2,114,-239,13,11,-12,-3,115,-239,13,9,-12,-2,115,-240,9,12,-14,-2,114,-239,13,13,-13,-2,114,-240,9,15,-15,-2,115,-239,11,15,-14,-1,114,-239,13,16,-12,-1,114,-240,5,13,-14,-2,114,-239,5,18,-14,-1,115,-239,8,13,-13,-1,114,-239,10,14,-10,-1,114,-239,2,12,-12,-1,113,-240,0,9,-14,-1,113,-240,5,13,-17
idle,-1,114,-240,9,11,-16,-1,114,-240,8,12,-15,-1,114,-240,6,8,-15,-2,114,-240,15,11,-12,-1,115,-241,13,16,-16,-1,114,-239,10,15,-16,-1,115,-240,10,13,-16,-2,114,-240,12,15,-15,-1,115,-239,14,16,-13,-1,114,-239,9,12,-12,-1,114,-240,13,17,-14,0,114,-240,6,15,-14,-1,114,-240,15,13,-10,-1,114,-240,15,15,-13,-1,114,-240,15,15,-11,0,114,-239,12,13,-11,0,114,-239,14,11,-12,-1,115,-239,11,11,-12,0,115,-240,-6,10,-21,-1,116,-241,14,18,-10,-1,115,-239,8,22,-13,-1,115,-238,1,16,-16,-1,116,-238,5,15,-15,-1,116,-238,-1,11,-16,0,116,-239,-3,14,-18,-1,116,-238,0,11,-20,0,117,-238,12,4,-13,0,117,-238,-8,5,-19,-1,117,-240,4,9,-18,-1,117,-239,4,15,-16
idle,-1,118,-238,0,13,-16,-1,117,-238,-2,13,-16,-1,117,-238,2,17,-18,-1,117,-238,4,13,-13,-1,117,-238,-1,11,-15,0,117,-238,-3,12,-17,-1,117,-238,4,14,-16,0,118,-237,1,12,-14,-1,118,-237,3,11,-12,-1,118,-237,7,10,-12,-1,119,-236,8,12,-11,0,119,-237,4,10,-12,-1,118,-237,4,12,-13,-1,119,-236,6,12,-14,-1,119,-236,9,10,-14,-1,118,-237,5,7,-14,-1,119,-237,7,11,-14,-1,119,-237,9,11,-14,-1,120,-237,7,10,-14,-1,119,-237,6,12,-14,-1,119,-236,2,10,-15,-1,120,-237,9,10,-12,-2,120,-238,5,9,-13,-1,120,-237,5,12,-12,-1,120,-237,4,11,-13,-1,120,-237,7,12,-12,-1,119,-237,7,13,-15,-1,120,-237,8,12,-13,-1,120,-237,6,8,-13,-2,120,-237,9,9,-12
idle,-1,120,-237,5,11,-14,-1,120,-237,4,10,-14,-1,120,-237,7,11,-14,-1,120,-237,5,12,-16,-1,120,-237,9,11,-13,-1,120,-237,4,9,-16,-1,120,-237,9,12,-13,-1,120,-237,10,13,-14,-1,120,-237,6,11,-13,-1,120,-237,5,14,-15,-1,120,-237,8,14,-13,-1,120,-237,9,13,-13,-2,120,-237,3,11,-15,-1,120,-238,9,12,-12,-1,120,-237,7,12,-14,-1,120,-237,5,13,-15,-2,120,-237,3,12,-15,-1,120,-238,4,13,-13,-1,120,-237,7,13,-12,-1,120,-237,3,12,-15,-1,120,-237,6,14,-14,-1,120,-237,7,14,-12,-1,120,-237,7,15,-13,-1,120,-237,9,12,-11,-1,120,-237,7,14,-13,0,120,-237,5,12,-12,-1,120,-237,8,11,-13,-1,120,-237,8,12,-13,-1,120,-237,10,12,-11,-1,120,-237,5,12,-13
idle,-1,120,-237,13,14,-11,0,120,-237,9,10,-12,-1,120,-237,12,12,-12,-1,120,-237,9,10,-13,-1,120,-238,14,13,-12,0,120,-237,13,11,-10,-1,120,-237,10,12,-11,-1,120,-237,15,15,-10,-1,120,-237,13,11,-9,-1,120,-237,12,11,-9,0,120,-237,13,12,-10,0,119,-237,19,8,-12,0,120,-238,13,12,-16,-1,119,-237,3,10,-17,0,120,-237,13,13,-16,0,120,-237,14,7,-10,0,120,-238,6,1,-8,-1,119,-239,13,9,-8,-1,118,-239,15,15,-12,0,119,-239,16,18,-13,-1,119,-238,12,17,-15,-1,120,-238,9,17,-14,-1,120,-237,9,17,-15,0,120,-238,13,16,-12,0,120,-238,15,13,-10,0,119,-238,3,14,-15,-1,120,-238,18,18,-10,0,120,-237,8,15,-14,0,119,-238,4,11,-14,0,118,-238,7,15,-18
idle,0,120,-238,9,12,-16,0,120,-237,9,12,-14,0,119,-238,4,11,-16,0,119,-237,9,11,-13,0,120,-237,10,10,-12,0,120,-237,8,9,-12,0,119,-238,5,9,-13,0,120,-237,9,9,-12,0,120,-238,6,6,-13,-1,120,-238,8,13,-13,0,121,-237,8,12,-14,-1,121,-237,6,8,-10,-1,120,-238,7,11,-12,0,121,-237,8,13,-12,-1,121,-237,7,9,-8,0,120,-237,4,11,-12,-1,120,-237,8,10,-11,-1,121,-237,10,14,-13,0,121,-237,5,9,-11,0,120,-237,3,10,-14,-1,121,-237,10,14,-13,0,121,-236,8,12,-11,0,121,-237,0,6,-12,0,120,-237,9,14,-14,0,121,-237,7,12,-13,0,121,-237,7,14,-11,0,120,-237,4,13,-11,0,121,-237,10,12,-10,0,121,-237,9,13,-10,0,120,-237,3,9,-13
idle,0,120,-237,11,15,-14,0,121,-237,8,10,-12,0,120,-237,6,10,-11,0,120,-237,5,10,-13,0,120,-237,6,14,-11,0,120,-237,5,10,-13,0,120,-237,5,10,-12,0,120,-237,6,16,-13,0,120,-237,6,10,-10,0,120,-237,9,14,-10,0,120,-237,1,12,-13,0,120,-237,8,15,-11,0,120,-237,4,14,-11,0,120,-236,6,12,-11,0,120,-236,9,12,-9,0,120,-236,7,13,-10,0,120,-236,4,12,-10,0,120,-236,7,11,-11,0,120,-236,11,11,-10,0,121,-236,10,13,-10,0,121,-236,0,6,-10,0,120,-237,10,11,-9,0,120,-237,11,13,-8,0,121,-236,5,15,-11,0,120,-236,7,11,-11,0,120,-237,13,13,-11,0,121,-236,14,15,-10,0,120,-237,7,12,-11,0,120,-237,11,11,-10,0,120,-238,10,10,-12
idle,0,120,-237,13,13,-12,0,121,-237,10,12,-10,0,120,-237,6,11,-12,0,120,-237,9,13,-12,0,121,-236,8,12,-13,0,121,-237,10,12,-12,0,121,-237,7,11,-12,0,121,-236,9,13,-10,0,121,-236,9,7,-12,0,121,-238,14,10,-11,0,121,-237,11,13,-11,0,121,-237,11,12,-10,0,121,-237,9,15,-11,0,121,-237,10,15,-12,0,121,-237,9,14,-10,0,121,-237,9,15,-10,0,121,-236,8,11,-9,0,121,-236,11,14,-10,0,121,-236,7,11,-9,0,122,-236,9,12,-9,0,121,-237,6,12,-11,0,121,-237,5,12,-12,0,121,-237,7,14,-12,0,122,-236,9,13,-13,0,121,-237,9,12,-13,0,121,-237,6,12,-12,0,122,-237,6,13,-13,0,122,-237,6,12,-12,0,121,-237,7,9,-12,0,122,-238,8,11,-12
idle,0,122,-237,7,13,-11,0,121,-237,4,12,-13,0,121,-237,3,10,-13,0,122,-237,10,12,-12,0,122,-236,8,11,-13,0,121,-237,2,10,-14,0,122,-237,10,10,-12,0,122,-237,7,10,-12,0,121,-237,3,10,-11,0,121,-237,1,13,-13,0,121,-237,8,15,-13,0,121,-237,5,12,-14,0,121,-237,8,12,-14,0,121,-236,9,10,-13,0,121,-236,6,10,-14,0,121,-237,4,9,-14,0,120,-237,3,10,-17,0,122,-236,10,10,-13,0,121,-236,10,12,-13,0,121,-236,6,11,-14,0,121,-236,10,11,-14,0,122,-236,7,9,-14,0,121,-236,9,9,-12,0,121,-237,10,10,-11,0,121,-236,10,12,-12,0,121,-236,7,10,-12,0,121,-236,10,12,-12,0,122,-236,10,10,-12,0,122,-236,8,12,-12,0,121,-236,3,11,-15
idle,0,122,-236,11,13,-12,0,122,-236,8,12,-12,0,122,-236,8,16,-14,0,122,-235,23,21,-14,-1,124,-234,40,48,-26,0,121,-231,42,150,-96,2,125,-222,6,215,-111,7,127,-224,162,197,-55,22,124,-235,195,172,-32,26,126,-227,199,149,36,31,114,-228,136,96,90,27,108,-231,99,37,97,19,101,-243,90,9,64,11,98,-243,109,5,4,7,90,-246,118,-16,-25,5,91,-248,105,-29,-7,6,87,-259,116,9,-21,5,84,-252,166,2,0,2,80,-250,137,-1,-7,7,78,-255,118,8,-7,7,77,-257,144,5,-4,5,69,-255,140,2,3,5,72,-255,119,0,-7,5,66,-257,114,-1,-5,5,66,-257,120,-6,-8,5,62,-257,111,-5,-13,5,62,-257,91,1,-19
